node_id,prompt,interaction_count
95201600,"Food Node 95201600: The food description is: Nutritional powder mix (Isopure). This food belongs to the category: Protein and nutritional powders. The ingredients in this food are: Beverages, Whey protein powder isolate.",1
14640160,"Food Node 14640160: The food description is: Grilled cheese sandwich, reduced fat cheese, on wheat bread. This food belongs to the category: Cheese sandwiches. The ingredients in this food are: Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D, Table fat, NFS, Wheat bread as ingredient in sandwiches.",1
58102620,"Food Node 58102620: The food description is: Burrito, with beans and rice, cheese. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Tortillas, ready-to-bake or -fry, flour, refrigerated, Refried beans, canned, traditional, reduced sodium, Beans, black, mature seeds, cooked, boiled, without salt, Rice, white, long-grain, regular, enriched, cooked, Cheese and Queso as ingredient, Salt, table, iodized.",1
75202032,"Food Node 75202032: The food description is: Asparagus, cooked, from frozen, made with butter. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Butter, salted, Asparagus, frozen, cooked, boiled, drained, without salt, Table fat, NFS, Salt, table, iodized.",1
72101220,"Food Node 72101220: The food description is: Beet greens, cooked. This food belongs to the category: Other dark green vegetables. The ingredients in this food are: Salt, table, iodized, Salt, table, Beet greens, raw, Beet greens, cooked, boiled, drained, without salt, Table fat, NFS, Oil or table fat, NFS.",1
11440010,"Food Node 11440010: The food description is: Chipotle dip, yogurt based. This food belongs to the category: Dips, gravies, other sauces. The ingredients in this food are: Salt, table, iodized, Yogurt, Greek, plain, lowfat, Peppers, hot chili, red, raw, Salad dressing, mayonnaise, regular.",1
27545110,"Food Node 27545110: The food description is: Turkey or chicken burger, on wheat bun. This food belongs to the category: Burgers. The ingredients in this food are: Wheat bun as ingredient in sandwiches, Wheat bread as ingredient in sandwiches, Turkey, ground, Turkey, Ground, cooked, Salt, table, iodized.",1
27510930,"Food Node 27510930: The food description is: Corned beef sandwich on wheat. This food belongs to the category: Deli and cured meat sandwiches. The ingredients in this food are: Wheat bread as ingredient in sandwiches, Beef, cured, corned beef, brisket, cooked.",1
58102000,"Food Node 58102000: The food description is: Taco, NFS. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Taco, corn tortilla, beef, cheese, Taco, meat, no cheese.",1
41106150,"Food Node 41106150: The food description is: Kidney beans, from fast food / restaurant. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Beans, kidney, red, mature seeds, cooked, boiled, without salt, Vegetable oil, NFS, Salt, table, iodized.",1
27510196,"Food Node 27510196: The food description is: Cheeseburger, on wheat bun, 1 small patty. This food belongs to the category: Burgers. The ingredients in this food are: Salt, table, iodized, Cheese as ingredient in sandwiches, Beef, ground, patties, frozen, cooked, broiled, Ground beef patty, cooked, Wheat bread as ingredient in sandwiches, Wheat bun as ingredient in sandwiches.",1
54304110,"Food Node 54304110: The food description is: Crackers, cheese, reduced sodium. This food belongs to the category: Crackers, excludes saltines. The ingredients in this food are: Crackers, cheese, low sodium.",1
27150325,"Food Node 27150325: The food description is: Fish curry with rice. This food belongs to the category: Seafood mixed dishes. The ingredients in this food are: Rice, cooked, NFS, Fish curry.",1
27420080,"Food Node 27420080: The food description is: Greens with ham or pork. This food belongs to the category: Vegetable mixed dishes. The ingredients in this food are: Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted, Greens, fresh, cooked, no added fat, Ham, for use with vegetables, Salt, table, iodized, Salt, table, Collards, cooked, boiled, drained, without salt, Kale, cooked, boiled, drained, without salt, Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted, Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted, Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted.",1
57229500,"Food Node 57229500: The food description is: Cereal (Kellogg's Low Fat Granola with Raisins). This food belongs to the category: Ready-to-eat cereal, higher sugar (>21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, KELLOGG, KELLOGG'S Low Fat Granola with Raisins.",1
41430200,,1
58160132,"Food Node 58160132: The food description is: Beans and rice, with meat. This food belongs to the category: Bean, pea, legume dishes. The ingredients in this food are: Rice, white, cooked, no added fat, Pinto beans with meat, Black beans with meat.",1
53113000,"Food Node 53113000: The food description is: Cake, jelly roll. This food belongs to the category: Cakes and pies. The ingredients in this food are: Cake or cupcake, yellow, without icing or filling, Jams and preserves, Cake, sponge.",1
24168012,"Food Node 24168012: The food description is: Chicken ""wings"", plain, from precooked. This food belongs to the category: Chicken, whole pieces. The ingredients in this food are: Chicken wing, fried, coated, from pre-cooked.",1
92101923,"Food Node 92101923: The food description is: Frozen coffee drink, with non-dairy milk. This food belongs to the category: Coffee. The ingredients in this food are: Almond milk, sweetened, Beverages, water, tap, municipal, Beverages, almond milk, sweetened, vanilla flavor, ready-to-drink, Soymilk, original and vanilla, with added calcium, vitamins A and D, Sugars, granulated, Beverages, coffee, brewed, espresso, restaurant-prepared.",1
22707020,"Food Node 22707020: The food description is: Pork, pig's feet, pickled. This food belongs to the category: Pork. The ingredients in this food are: Pork, cured, feet, pickled.",1
32203010,"Food Node 32203010: The food description is: Egg salad sandwich on white. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Bread, white, commercially prepared, Egg salad, made with mayonnaise, Salt, table, iodized, Salad dressing, mayonnaise, regular, Egg, whole, cooked, hard-boiled.",1
58146631,"Food Node 58146631: The food description is: Pasta, whole grain, with tomato-based sauce, meat, and added vegetables, restaurant. This food belongs to the category: Pasta mixed dishes, excludes macaroni and cheese. The ingredients in this food are: Pasta, whole-wheat, cooked (Includes foods for USDA's Food Distribution Program), Spaghetti sauce with meat and added vegetables, Vegetable oil, NFS, Salt, table, iodized.",1
26127130,"Food Node 26127130: The food description is: Fish, perch, baked or broiled, coated. This food belongs to the category: Fish. The ingredients in this food are: Salt, table, iodized, Oil or table fat, NFS, Fish, ocean perch, Atlantic, raw, Fish, perch, mixed species, raw, Vegetable oil, NFS, Bread, crumbs, dry, grated, plain, Wheat flour, white, all-purpose, enriched, bleached, Milk, NFS, Breading or batter as ingredient in food, Spices, pepper, black.",1
34001320,"Food Node 34001320: The food description is: Egg sandwich on English muffin, with bacon. This food belongs to the category: Egg/breakfast sandwiches. The ingredients in this food are: Cheese as ingredient in sandwiches, Pork, cured, bacon, pre-sliced, cooked, pan-fried, Egg, whole, fried, NS as to fat, Muffins, English, plain, enriched, with ca prop (includes sourdough).",1
91705460,"Food Node 91705460: The food description is: Chocolate candy, caramel filled with nuts. This food belongs to the category: Candy containing chocolate. The ingredients in this food are: Candies, milk chocolate, Candies, caramels, Peanuts, all types, dry-roasted, without salt.",1
27510246,"Food Node 27510246: The food description is: Cheeseburger, on wheat bun, 1 large patty. This food belongs to the category: Burgers. The ingredients in this food are: Cheese as ingredient in sandwiches, Salt, table, iodized, Beef, ground, patties, frozen, cooked, broiled, Wheat bun as ingredient in sandwiches.",1
58102610,"Food Node 58102610: The food description is: Burrito, with beans, cheese. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Cheese and Queso as ingredient, Beans, black, mature seeds, cooked, boiled, without salt, Salt, table, iodized, Tortillas, ready-to-bake or -fry, flour, refrigerated, Refried beans, canned, traditional, reduced sodium.",1
14207010,"Food Node 14207010: The food description is: Cheese, cottage, lowfat, lactose reduced. This food belongs to the category: Cottage/ricotta cheese. The ingredients in this food are: Cheese, cottage, lowfat, 1% milkfat, lactose reduced, Cheese, cottage, lowfat, 2% milkfat.",1
58102430,"Food Node 58102430: The food description is: Burrito, pork, with beans, cheese. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Tortillas, ready-to-bake or -fry, flour, refrigerated, Beverages, water, tap, drinking, Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised, Refried beans, canned, traditional, reduced sodium, Cheese and Queso as ingredient, Salt, table, iodized.",1
71103105,"Food Node 71103105: The food description is: Potato, boiled, from fresh, peel eaten, NS as to fat. This food belongs to the category: White potatoes, baked or boiled. The ingredients in this food are: Potatoes, baked, flesh and skin, without salt, Oil or table fat, NFS, Salt, table, iodized.",1
75129000,"Food Node 75129000: The food description is: Turnip, raw. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Turnips, raw.",1
63141200,"Food Node 63141200: The food description is: Pineapple, frozen. This food belongs to the category: Pineapple. The ingredients in this food are: Pineapple, raw, all varieties.",1
58107224,"Food Node 58107224: The food description is: White pizza, cheese, with meat, thick crust. This food belongs to the category: Pizza. The ingredients in this food are: Bread, Italian, Cheese, ricotta, whole milk, Olive oil, Garlic, raw, Cheese, mozzarella, low moisture, part-skim, Pepperoni, beef and pork, sliced, Sausage, Italian, pork, mild, cooked, pan-fried, Cheese, mozzarella, whole milk, Oil, olive, salad or cooking.",1
26158130,"Food Node 26158130: The food description is: Fish, white, mixed species, fried. This food belongs to the category: Fish. The ingredients in this food are: Salt, table, iodized, Breading or batter as ingredient in food, Vegetable oil, NFS, Fish, tilapia, raw, Fish, cod, Pacific, raw (may have been previously frozen).",1
